Order_ID,Region,Segment,Category,Sub_Category,Year,Month,Quantity,Unit_Cost,Unit_Price,Discount,Sales,Profit,Date
498,Sud,Consommateur,Office Supplies,Storage,2024,9,4,212.53,256.93,0.1,1027.72,177.6,2024-09-01
499,Sud,Entreprise,Furniture,Chairs,2023,9,1,84.39,107.53,0.1,107.53,23.14,2023-09-01
500,Nord,Corporate,Furniture,Chairs,2023,1,9,439.93,564.01,0.0,5076.07,1116.7,2023-01-01
501,Nord,Consommateur,Technology,Accessories,2025,12,6,302.23,351.22,0.15,2107.34,293.96,2025-12-01
502,Sud,Corporate,Technology,Phones,2022,7,9,448.64,490.8,0.2,4417.17,379.41,2022-07-01
503,Sud,Corporate,Furniture,Chairs,2025,7,1,135.37,161.29,0.2,161.29,25.92,2025-07-01
504,Sud,Entreprise,Office Supplies,Storage,2023,4,1,28.9,26.51,0.05,26.51,-2.39,2023-04-01
505,Centre,Entreprise,Office Supplies,Binders,2025,7,8,127.27,165.99,0.05,1327.89,309.73,2025-07-01
506,Centre,Corporate,Office Supplies,Storage,2025,2,7,209.69,236.5,0.15,1655.51,187.68,2025-02-01
507,Sud,Entreprise,Furniture,Bookcases,2025,1,2,304.06,344.78,0.15,689.57,81.45,2025-01-01
508,Centre,Consommateur,Furniture,Chairs,2024,9,2,97.56,127.32,0.05,254.64,59.52,2024-09-01
509,Centre,Consommateur,Office Supplies,Binders,2025,1,8,272.84,315.39,0.15,2523.13,340.41,2025-01-01
510,Centre,Corporate,Technology,Accessories,2025,3,9,382.36,493.69,0.0,4443.17,1001.93,2025-03-01
511,Centre,Entreprise,Technology,Phones,2025,4,4,189.21,241.76,0.0,967.06,210.22,2025-04-01
512,Est,Consommateur,Furniture,Chairs,2025,7,8,242.35,283.06,0.15,2264.48,325.68,2025-07-01
513,Sud,Corporate,Furniture,Bookcases,2023,7,4,299.38,344.58,0.15,1378.32,180.8,2023-07-01
514,Centre,Entreprise,Furniture,Chairs,2023,5,1,124.13,160.65,0.05,160.65,36.52,2023-05-01
515,Nord,Corporate,Technology,Copiers,2023,10,9,225.2,293.44,0.0,2640.94,614.14,2023-10-01
516,Nord,Corporate,Furniture,Bookcases,2023,7,4,84.36,106.91,0.05,427.65,90.21,2023-07-01
517,Centre,Entreprise,Office Supplies,Paper,2025,10,3,461.32,511.9,0.2,1535.71,151.75,2025-10-01
518,Sud,Corporate,Furniture,Chairs,2025,11,4,152.29,193.09,0.05,772.37,163.21,2025-11-01
519,Nord,Consommateur,Furniture,Tables,2022,2,5,472.72,607.08,0.0,3035.39,671.79,2022-02-01
520,Est,Entreprise,Office Supplies,Storage,2023,1,3,448.69,513.59,0.15,1540.78,194.71,2023-01-01
521,Nord,Entreprise,Technology,Phones,2024,12,8,253.16,278.76,0.2,2230.1,204.82,2024-12-01
522,Centre,Consommateur,Office Supplies,Binders,2023,12,2,381.77,460.48,0.1,920.97,157.43,2023-12-01
523,Centre,Entreprise,Furniture,Tables,2025,4,9,66.43,82.62,0.1,743.57,145.7,2025-04-01
524,Nord,Consommateur,Furniture,Chairs,2025,1,7,300.56,351.91,0.15,2463.39,359.47,2025-01-01
525,Nord,Consommateur,Furniture,Tables,2024,5,7,370.83,409.15,0.2,2864.07,268.26,2024-05-01
526,Centre,Consommateur,Technology,Phones,2025,6,4,218.77,264.14,0.05,1056.57,181.49,2025-06-01
527,Nord,Entreprise,Office Supplies,Storage,2025,2,1,392.26,502.05,0.05,502.05,109.79,2025-02-01
528,Nord,Consommateur,Technology,Copiers,2023,12,5,85.29,110.21,0.05,551.07,124.62,2023-12-01
529,Est,Entreprise,Office Supplies,Paper,2023,12,4,228.3,286.37,0.05,1145.48,232.28,2023-12-01
530,Sud,Corporate,Office Supplies,Paper,2024,9,9,418.28,523.69,0.05,4713.17,948.65,2024-09-01
531,Nord,Consommateur,Furniture,Tables,2022,12,6,460.77,566.2,0.05,3397.17,632.55,2022-12-01
532,Nord,Entreprise,Office Supplies,Storage,2025,6,4,498.3,624.44,0.05,2497.77,504.57,2025-06-01
533,Nord,Corporate,Office Supplies,Paper,2025,3,5,108.43,123.93,0.15,619.67,77.52,2025-03-01
534,Sud,Entreprise,Technology,Phones,2023,2,4,300.19,340.91,0.2,1363.66,162.9,2023-02-01
535,Nord,Corporate,Furniture,Bookcases,2023,6,4,405.41,438.17,0.2,1752.68,131.04,2023-06-01
536,Nord,Entreprise,Technology,Accessories,2025,7,6,342.72,446.89,0.0,2681.33,625.01,2025-07-01
537,Est,Corporate,Technology,Accessories,2023,7,9,225.59,284.35,0.05,2559.16,528.85,2023-07-01
538,Sud,Consommateur,Furniture,Bookcases,2022,8,1,29.19,35.85,0.05,35.85,6.66,2022-08-01
539,Est,Consommateur,Office Supplies,Binders,2023,1,8,345.15,396.18,0.15,3169.46,408.26,2023-01-01
540,Centre,Corporate,Office Supplies,Paper,2022,9,6,498.28,575.2,0.15,3451.19,461.51,2022-09-01
541,Sud,Consommateur,Office Supplies,Storage,2022,1,3,475.38,570.06,0.1,1710.19,284.05,2022-01-01
542,Nord,Entreprise,Technology,Copiers,2024,2,1,341.94,413.0,0.1,413.0,71.06,2024-02-01
543,Nord,Corporate,Furniture,Chairs,2025,5,3,216.82,271.56,0.05,814.69,164.23,2025-05-01
544,Nord,Corporate,Office Supplies,Storage,2023,3,6,132.79,160.76,0.05,964.55,167.81,2023-03-01
545,Sud,Corporate,Office Supplies,Storage,2023,3,7,57.94,64.51,0.15,451.59,46.01,2023-03-01
546,Sud,Corporate,Office Supplies,Storage,2022,11,6,212.5,266.83,0.05,1600.99,325.99,2022-11-01
547,Centre,Entreprise,Furniture,Tables,2024,12,9,372.97,441.83,0.1,3976.5,619.77,2024-12-01
548,Sud,Corporate,Furniture,Tables,2025,9,1,473.2,565.36,0.1,565.36,92.16,2025-09-01
549,Sud,Corporate,Technology,Accessories,2025,5,9,398.1,524.4,0.0,4719.61,1136.71,2025-05-01
550,Est,Consommateur,Technology,Copiers,2022,12,1,347.14,399.98,0.15,399.98,52.84,2022-12-01
551,Nord,Consommateur,Furniture,Tables,2024,10,1,134.63,162.45,0.1,162.45,27.82,2024-10-01
552,Sud,Corporate,Furniture,Tables,2022,5,8,178.25,186.85,0.2,1494.82,68.82,2022-05-01
553,Est,Consommateur,Technology,Phones,2025,9,5,389.82,435.4,0.2,2176.98,227.88,2025-09-01
554,Sud,Corporate,Furniture,Chairs,2022,4,3,416.23,477.55,0.15,1432.66,183.97,2022-04-01
555,Nord,Consommateur,Office Supplies,Storage,2023,1,4,65.6,71.77,0.2,287.06,24.66,2023-01-01
556,Est,Consommateur,Office Supplies,Paper,2024,6,2,360.69,443.91,0.1,887.82,166.44,2024-06-01
557,Nord,Consommateur,Office Supplies,Paper,2022,12,9,302.96,377.43,0.05,3396.83,670.19,2022-12-01
558,Est,Consommateur,Office Supplies,Storage,2025,4,4,181.0,234.43,0.0,937.72,213.72,2025-04-01
559,Centre,Corporate,Furniture,Chairs,2022,9,1,101.15,120.24,0.15,120.24,19.09,2022-09-01
560,Est,Entreprise,Office Supplies,Storage,2022,2,3,230.89,248.32,0.2,744.96,52.29,2022-02-01
561,Nord,Consommateur,Office Supplies,Paper,2025,4,1,404.75,484.18,0.1,484.18,79.43,2025-04-01
562,Centre,Corporate,Technology,Phones,2024,6,9,255.22,338.0,0.0,3041.98,745.0,2024-06-01
563,Nord,Entreprise,Furniture,Chairs,2022,1,8,455.65,587.34,0.0,4698.71,1053.51,2022-01-01
564,Nord,Entreprise,Technology,Copiers,2025,4,1,440.52,569.04,0.0,569.04,128.52,2025-04-01
565,Centre,Corporate,Technology,Accessories,2024,2,2,96.51,141.83,0.0,283.67,90.65,2024-02-01
566,Centre,Corporate,Technology,Accessories,2024,3,2,120.09,147.12,0.05,294.24,54.06,2024-03-01
567,Sud,Consommateur,Furniture,Tables,2024,12,2,445.31,524.99,0.1,1049.97,159.35,2024-12-01
568,Sud,Consommateur,Furniture,Tables,2023,8,3,224.6,281.19,0.05,843.58,169.78,2023-08-01
569,Nord,Entreprise,Technology,Phones,2025,11,4,323.12,389.84,0.1,1559.37,266.89,2025-11-01
570,Est,Consommateur,Furniture,Bookcases,2025,6,1,422.16,453.35,0.2,453.35,31.19,2025-06-01
571,Sud,Consommateur,Furniture,Bookcases,2024,3,8,77.9,105.53,0.0,844.23,221.03,2024-03-01
572,Sud,Entreprise,Furniture,Tables,2024,4,7,399.65,445.37,0.2,3117.59,320.04,2024-04-01
573,Sud,Entreprise,Furniture,Tables,2022,2,7,263.22,333.3,0.05,2333.1,490.56,2022-02-01
574,Nord,Corporate,Technology,Copiers,2023,1,7,195.78,227.86,0.1,1595.05,224.59,2023-01-01
575,Sud,Consommateur,Technology,Copiers,2025,8,4,373.12,447.26,0.1,1789.04,296.56,2025-08-01
576,Sud,Corporate,Furniture,Chairs,2024,12,4,418.44,512.63,0.1,2050.51,376.75,2024-12-01
577,Nord,Corporate,Office Supplies,Binders,2023,5,9,258.17,327.42,0.05,2946.78,623.25,2023-05-01
578,Sud,Corporate,Office Supplies,Storage,2023,8,7,301.53,333.79,0.2,2336.53,225.82,2023-08-01
579,Sud,Entreprise,Technology,Phones,2025,12,4,311.58,342.41,0.2,1369.66,123.34,2025-12-01
580,Nord,Entreprise,Furniture,Chairs,2024,9,1,264.69,316.12,0.1,316.12,51.43,2024-09-01
581,Centre,Consommateur,Technology,Copiers,2025,10,2,298.1,342.48,0.15,684.95,88.75,2025-10-01
582,Sud,Corporate,Office Supplies,Binders,2025,10,9,309.56,357.34,0.15,3216.06,430.02,2025-10-01
583,Nord,Consommateur,Office Supplies,Paper,2022,7,2,359.06,448.19,0.05,896.38,178.26,2022-07-01
584,Est,Consommateur,Furniture,Tables,2023,6,9,265.66,354.34,0.0,3189.03,798.09,2023-06-01
585,Nord,Consommateur,Technology,Phones,2025,3,3,152.95,199.17,0.0,597.5,138.65,2025-03-01
586,Est,Entreprise,Technology,Phones,2023,12,2,183.82,212.21,0.15,424.42,56.78,2023-12-01
587,Sud,Corporate,Technology,Accessories,2022,9,7,426.22,517.19,0.1,3620.33,636.79,2022-09-01
588,Est,Corporate,Technology,Phones,2024,1,5,141.75,166.55,0.1,832.76,124.01,2024-01-01
589,Est,Consommateur,Office Supplies,Paper,2023,4,6,140.21,194.1,0.0,1164.58,323.32,2023-04-01
590,Sud,Entreprise,Furniture,Chairs,2025,1,9,280.9,349.09,0.05,3141.83,613.73,2025-01-01
591,Centre,Corporate,Office Supplies,Binders,2025,10,7,220.07,290.02,0.0,2030.13,489.64,2025-10-01
592,Centre,Corporate,Furniture,Chairs,2024,12,1,450.26,562.91,0.05,562.91,112.65,2024-12-01
593,Sud,Entreprise,Office Supplies,Binders,2024,12,9,113.94,124.05,0.2,1116.44,90.98,2024-12-01
594,Est,Consommateur,Office Supplies,Binders,2025,2,6,108.83,136.79,0.05,820.75,167.77,2025-02-01
595,Centre,Entreprise,Furniture,Tables,2025,11,4,26.63,34.49,0.05,137.94,31.42,2025-11-01
596,Est,Corporate,Technology,Accessories,2024,3,2,32.86,34.21,0.0,68.41,2.69,2024-03-01
597,Nord,Consommateur,Office Supplies,Paper,2024,8,5,472.21,542.07,0.15,2710.34,349.29,2024-08-01
598,Nord,Corporate,Office Supplies,Paper,2022,3,4,127.48,160.51,0.0,642.06,132.14,2022-03-01
599,Nord,Entreprise,Office Supplies,Binders,2022,2,9,114.57,151.02,0.05,1359.19,328.06,2022-02-01
600,Est,Entreprise,Technology,Copiers,2023,11,3,99.92,125.65,0.0,376.94,77.18,2023-11-01
601,Nord,Entreprise,Furniture,Tables,2024,10,4,179.65,223.04,0.1,892.15,173.55,2024-10-01
602,Sud,Entreprise,Furniture,Tables,2025,5,7,385.86,427.8,0.2,2994.57,293.55,2025-05-01
603,Est,Corporate,Office Supplies,Paper,2025,8,1,492.9,589.91,0.1,589.91,97.01,2025-08-01
604,Sud,Corporate,Office Supplies,Paper,2025,6,9,154.21,187.3,0.05,1685.66,297.77,2025-06-01
605,Sud,Corporate,Furniture,Tables,2025,11,9,269.21,339.88,0.05,3058.9,636.01,2025-11-01
606,Est,Consommateur,Office Supplies,Storage,2023,1,9,124.25,158.12,0.0,1423.06,304.81,2023-01-01
607,Sud,Entreprise,Office Supplies,Paper,2022,6,7,91.83,116.35,0.0,814.42,171.61,2022-06-01
608,Nord,Consommateur,Office Supplies,Paper,2025,5,4,197.57,260.94,0.0,1043.75,253.47,2025-05-01
609,Nord,Consommateur,Office Supplies,Binders,2023,1,6,439.99,497.33,0.2,2983.98,344.04,2023-01-01
610,Sud,Consommateur,Furniture,Tables,2024,9,7,272.41,303.75,0.2,2126.26,219.39,2024-09-01
611,Sud,Corporate,Technology,Accessories,2022,1,5,58.14,71.95,0.0,359.77,69.07,2022-01-01
612,Sud,Consommateur,Technology,Copiers,2023,7,6,392.46,488.69,0.05,2932.13,577.37,2023-07-01
613,Nord,Entreprise,Office Supplies,Paper,2025,9,1,326.09,389.32,0.1,389.32,63.23,2025-09-01
614,Est,Consommateur,Technology,Copiers,2025,12,6,119.53,137.09,0.15,822.56,105.38,2025-12-01
615,Nord,Entreprise,Technology,Phones,2022,3,4,65.25,92.77,0.0,371.09,110.09,2022-03-01
616,Sud,Corporate,Technology,Accessories,2024,11,8,461.34,506.9,0.2,4055.22,364.5,2024-11-01
617,Nord,Corporate,Office Supplies,Storage,2025,7,4,475.5,607.77,0.0,2431.09,529.09,2025-07-01
618,Centre,Entreprise,Furniture,Tables,2022,2,4,131.62,163.47,0.05,653.87,127.39,2022-02-01
619,Centre,Entreprise,Furniture,Chairs,2024,3,2,476.14,619.57,0.0,1239.14,286.86,2024-03-01
620,Est,Consommateur,Technology,Accessories,2022,7,2,168.84,201.56,0.15,403.13,65.45,2022-07-01
621,Est,Corporate,Furniture,Chairs,2024,5,2,477.88,550.46,0.15,1100.91,145.15,2024-05-01
622,Sud,Consommateur,Technology,Phones,2025,10,2,235.71,285.52,0.1,571.05,99.63,2025-10-01
623,Est,Entreprise,Technology,Phones,2025,6,9,305.88,333.8,0.2,3004.23,251.31,2025-06-01
624,Sud,Entreprise,Office Supplies,Storage,2022,3,6,34.7,37.59,0.15,225.56,17.36,2022-03-01
625,Nord,Consommateur,Technology,Phones,2023,1,9,94.56,120.25,0.05,1082.28,231.24,2023-01-01
626,Sud,Consommateur,Office Supplies,Binders,2025,7,2,433.96,521.99,0.1,1043.98,176.06,2025-07-01
627,Est,Consommateur,Technology,Accessories,2023,9,8,285.71,340.11,0.1,2720.86,435.18,2023-09-01
628,Est,Corporate,Furniture,Tables,2023,5,3,155.89,170.86,0.2,512.58,44.91,2023-05-01
629,Centre,Entreprise,Office Supplies,Paper,2024,12,1,197.53,229.93,0.15,229.93,32.4,2024-12-01
630,Centre,Consommateur,Technology,Accessories,2024,3,3,341.46,388.56,0.15,1165.69,141.31,2024-03-01
631,Sud,Corporate,Office Supplies,Storage,2022,5,3,40.24,51.23,0.0,153.7,32.98,2022-05-01
632,Centre,Corporate,Technology,Phones,2024,4,5,97.21,122.7,0.05,613.49,127.44,2024-04-01
633,Sud,Entreprise,Technology,Accessories,2024,6,6,42.47,46.62,0.15,279.71,24.89,2024-06-01
634,Centre,Consommateur,Furniture,Bookcases,2025,1,7,457.94,502.14,0.2,3514.98,309.4,2025-01-01
635,Nord,Corporate,Technology,Copiers,2025,8,2,101.35,125.94,0.05,251.89,49.19,2025-08-01
636,Centre,Corporate,Furniture,Chairs,2024,5,3,70.98,90.96,0.2,272.89,59.95,2024-05-01
637,Est,Corporate,Furniture,Tables,2024,1,7,226.35,292.31,0.05,2046.18,461.73,2024-01-01
638,Centre,Consommateur,Furniture,Tables,2024,9,8,488.01,592.51,0.1,4740.09,836.01,2024-09-01
639,Centre,Consommateur,Technology,Copiers,2023,3,6,472.45,618.42,0.0,3710.54,875.84,2023-03-01
640,Est,Consommateur,Technology,Accessories,2024,12,7,146.34,159.38,0.2,1115.68,91.3,2024-12-01
641,Centre,Entreprise,Office Supplies,Paper,2025,5,4,77.45,94.72,0.15,378.87,69.07,2025-05-01
642,Centre,Entreprise,Office Supplies,Storage,2023,7,4,233.83,282.43,0.1,1129.71,194.39,2023-07-01
643,Sud,Consommateur,Office Supplies,Binders,2025,6,3,215.52,250.01,0.1,750.04,103.48,2025-06-01
644,Nord,Consommateur,Office Supplies,Paper,2024,12,5,122.3,153.47,0.05,767.35,155.85,2024-12-01
645,Est,Entreprise,Furniture,Tables,2025,4,9,454.18,590.28,0.0,5312.52,1224.9,2025-04-01
646,Nord,Consommateur,Office Supplies,Storage,2022,6,9,319.23,346.88,0.2,3121.89,248.82,2022-06-01
647,Centre,Corporate,Technology,Accessories,2024,6,1,174.81,221.01,0.0,221.01,46.2,2024-06-01
648,Sud,Corporate,Technology,Copiers,2025,10,3,324.38,398.88,0.1,1196.65,223.51,2025-10-01
649,Est,Entreprise,Furniture,Bookcases,2023,6,4,40.53,48.71,0.15,194.85,32.73,2023-06-01
650,Est,Consommateur,Furniture,Bookcases,2022,10,5,370.94,480.66,0.0,2403.32,548.62,2022-10-01
651,Centre,Entreprise,Office Supplies,Storage,2025,3,7,234.55,266.1,0.15,1862.72,220.87,2025-03-01
652,Centre,Entreprise,Office Supplies,Paper,2024,5,9,277.27,356.53,0.0,3208.77,713.34,2024-05-01
653,Sud,Consommateur,Furniture,Chairs,2024,1,2,64.67,78.34,0.1,156.68,27.34,2024-01-01
654,Sud,Corporate,Furniture,Bookcases,2025,5,3,370.43,440.55,0.1,1321.66,210.37,2025-05-01
655,Est,Corporate,Office Supplies,Binders,2022,6,5,240.14,312.49,0.0,1562.44,361.74,2022-06-01
656,Centre,Corporate,Furniture,Bookcases,2022,8,7,76.67,89.37,0.15,625.58,88.89,2022-08-01
657,Est,Corporate,Furniture,Chairs,2025,7,5,496.47,641.9,0.0,3209.52,727.17,2025-07-01
658,Est,Consommateur,Office Supplies,Binders,2022,10,2,107.37,127.0,0.1,254.0,39.26,2022-10-01
659,Centre,Corporate,Technology,Copiers,2024,11,7,73.69,85.2,0.2,596.41,80.58,2024-11-01
660,Nord,Consommateur,Office Supplies,Binders,2023,9,5,485.24,558.04,0.15,2790.19,363.99,2023-09-01
661,Nord,Consommateur,Furniture,Chairs,2023,9,3,297.63,321.76,0.2,965.29,72.4,2023-09-01
662,Sud,Consommateur,Office Supplies,Binders,2025,4,3,24.44,35.73,0.1,107.2,33.88,2025-04-01
663,Nord,Corporate,Office Supplies,Binders,2022,9,7,447.58,541.38,0.1,3789.68,656.62,2022-09-01
664,Est,Entreprise,Office Supplies,Binders,2025,4,5,465.48,509.61,0.2,2548.07,220.67,2025-04-01
665,Centre,Entreprise,Office Supplies,Binders,2024,4,3,335.09,373.49,0.2,1120.46,115.19,2024-04-01
666,Est,Entreprise,Technology,Accessories,2022,7,8,385.81,424.1,0.2,3392.83,306.35,2022-07-01
667,Nord,Entreprise,Furniture,Chairs,2022,7,3,392.46,462.02,0.1,1386.07,208.69,2022-07-01
668,Sud,Entreprise,Office Supplies,Storage,2023,1,7,265.52,340.59,0.0,2384.16,525.52,2023-01-01
669,Centre,Entreprise,Office Supplies,Storage,2023,4,2,414.14,508.96,0.05,1017.92,189.64,2023-04-01
670,Centre,Entreprise,Technology,Phones,2024,6,1,193.0,220.9,0.15,220.9,27.9,2024-06-01
671,Sud,Consommateur,Office Supplies,Binders,2025,8,2,205.35,232.16,0.2,464.31,53.61,2025-08-01
672,Est,Consommateur,Office Supplies,Storage,2023,12,7,191.82,226.43,0.1,1585.01,242.27,2023-12-01
673,Centre,Corporate,Furniture,Bookcases,2025,11,7,252.97,339.52,0.0,2376.66,605.87,2025-11-01
674,Centre,Corporate,Office Supplies,Binders,2023,7,2,358.73,476.94,0.0,953.89,236.43,2023-07-01
675,Sud,Corporate,Furniture,Chairs,2025,4,2,449.31,516.13,0.15,1032.27,133.65,2025-04-01
676,Est,Entreprise,Office Supplies,Binders,2022,1,4,128.91,157.8,0.05,631.18,115.54,2022-01-01
677,Est,Corporate,Office Supplies,Storage,2025,7,3,284.65,310.63,0.2,931.9,77.95,2025-07-01
678,Sud,Consommateur,Technology,Phones,2025,4,9,485.47,535.89,0.2,4823.01,453.78,2025-04-01
679,Nord,Entreprise,Technology,Accessories,2025,5,8,67.43,82.94,0.1,663.49,124.05,2025-05-01
680,Sud,Entreprise,Office Supplies,Binders,2024,1,8,375.59,440.83,0.1,3526.61,521.89,2024-01-01
681,Sud,Consommateur,Technology,Copiers,2024,3,1,157.94,193.52,0.1,193.52,35.58,2024-03-01
682,Est,Entreprise,Office Supplies,Binders,2024,9,3,376.37,486.83,0.0,1460.48,331.37,2024-09-01
683,Sud,Entreprise,Technology,Accessories,2022,1,7,284.18,360.18,0.0,2521.25,531.99,2022-01-01
684,Est,Corporate,Furniture,Tables,2024,11,2,261.16,344.06,0.0,688.13,165.81,2024-11-01
685,Est,Corporate,Furniture,Chairs,2022,10,8,449.09,565.21,0.05,4521.65,928.93,2022-10-01
686,Nord,Corporate,Office Supplies,Storage,2023,3,8,54.39,53.57,0.15,428.57,-6.55,2023-03-01
687,Sud,Entreprise,Office Supplies,Storage,2025,2,3,404.27,505.81,0.05,1517.42,304.61,2025-02-01
688,Centre,Consommateur,Technology,Accessories,2023,3,9,143.57,187.58,0.0,1688.23,396.1,2023-03-01
689,Centre,Entreprise,Technology,Copiers,2024,9,2,360.5,469.12,0.0,938.25,217.25,2024-09-01
690,Centre,Consommateur,Technology,Phones,2023,1,5,244.52,279.87,0.2,1399.35,176.75,2023-01-01
691,Est,Corporate,Office Supplies,Binders,2024,9,2,166.51,197.43,0.1,394.85,61.83,2024-09-01
692,Sud,Corporate,Office Supplies,Storage,2023,5,7,440.89,575.87,0.0,4031.1,944.87,2023-05-01
693,Nord,Corporate,Office Supplies,Storage,2024,9,6,95.13,116.68,0.1,700.08,129.3,2024-09-01
694,Nord,Consommateur,Office Supplies,Binders,2023,10,8,364.89,480.01,0.0,3840.1,920.98,2023-10-01
695,Est,Corporate,Furniture,Bookcases,2024,12,9,161.76,205.81,0.0,1852.33,396.49,2024-12-01
696,Est,Corporate,Furniture,Bookcases,2025,12,5,285.16,327.88,0.15,1639.4,213.6,2025-12-01
697,Sud,Consommateur,Technology,Accessories,2023,9,9,451.14,563.82,0.05,5074.35,1014.09,2023-09-01
698,Nord,Entreprise,Furniture,Bookcases,2023,6,6,276.14,355.58,0.0,2133.48,476.64,2023-06-01
699,Centre,Corporate,Office Supplies,Binders,2022,6,1,26.85,27.47,0.2,27.47,0.62,2022-06-01
700,Sud,Entreprise,Office Supplies,Paper,2024,5,2,402.94,460.41,0.15,920.82,114.94,2024-05-01
701,Est,Corporate,Office Supplies,Binders,2022,11,3,369.36,454.61,0.05,1363.82,255.74,2022-11-01
702,Sud,Corporate,Furniture,Tables,2024,3,2,374.47,432.74,0.15,865.48,116.54,2024-03-01
703,Nord,Entreprise,Technology,Accessories,2023,11,9,181.06,208.69,0.2,1878.18,248.64,2023-11-01
704,Est,Consommateur,Technology,Copiers,2022,10,5,80.49,80.41,0.1,402.03,-0.42,2022-10-01
705,Centre,Corporate,Technology,Phones,2025,6,9,318.74,348.18,0.2,3133.66,265.0,2025-06-01
706,Sud,Entreprise,Furniture,Chairs,2023,7,3,147.24,173.56,0.2,520.67,78.95,2023-07-01
707,Centre,Corporate,Technology,Phones,2025,7,8,200.66,218.66,0.2,1749.24,143.96,2025-07-01
708,Centre,Corporate,Technology,Accessories,2022,6,6,144.75,183.96,0.05,1103.77,235.27,2022-06-01
709,Centre,Consommateur,Technology,Phones,2025,10,6,252.81,292.08,0.15,1752.5,235.64,2025-10-01
710,Nord,Consommateur,Furniture,Chairs,2023,4,9,177.24,222.66,0.0,2003.96,408.8,2023-04-01
711,Centre,Consommateur,Furniture,Chairs,2024,6,5,330.47,372.14,0.2,1860.68,208.33,2024-06-01
712,Est,Entreprise,Office Supplies,Paper,2024,4,7,316.06,404.44,0.0,2831.1,618.68,2024-04-01
713,Est,Consommateur,Technology,Copiers,2022,9,3,221.25,289.65,0.0,868.95,205.2,2022-09-01
714,Centre,Consommateur,Furniture,Chairs,2023,9,6,419.24,484.17,0.15,2905.04,389.6,2023-09-01
715,Sud,Consommateur,Office Supplies,Storage,2022,12,2,117.46,149.85,0.1,299.7,64.78,2022-12-01
716,Sud,Entreprise,Technology,Copiers,2022,10,5,185.57,204.6,0.2,1023.02,95.17,2022-10-01
717,Nord,Entreprise,Technology,Copiers,2023,4,8,229.19,301.85,0.0,2414.79,581.27,2023-04-01
718,Sud,Corporate,Technology,Copiers,2023,8,6,493.18,565.61,0.15,3393.64,434.56,2023-08-01
719,Sud,Entreprise,Furniture,Tables,2024,7,9,479.81,576.92,0.1,5192.24,873.95,2024-07-01
720,Est,Corporate,Office Supplies,Storage,2025,11,2,249.64,310.58,0.05,621.15,121.87,2025-11-01
721,Sud,Consommateur,Office Supplies,Binders,2022,9,1,481.54,528.17,0.2,528.17,46.63,2022-09-01
722,Est,Corporate,Office Supplies,Paper,2024,11,7,395.37,456.16,0.15,3193.09,425.5,2024-11-01
723,Nord,Consommateur,Furniture,Bookcases,2024,1,2,265.72,342.27,0.0,684.54,153.1,2024-01-01
724,Centre,Entreprise,Technology,Copiers,2023,12,1,137.93,156.72,0.05,156.72,18.79,2023-12-01
725,Sud,Consommateur,Technology,Phones,2022,5,4,470.88,567.96,0.1,2271.84,388.32,2022-05-01
726,Sud,Corporate,Office Supplies,Binders,2023,6,7,70.67,85.2,0.1,596.39,101.7,2023-06-01
727,Nord,Corporate,Office Supplies,Storage,2023,11,6,168.55,218.58,0.05,1311.47,300.17,2023-11-01
728,Nord,Corporate,Furniture,Chairs,2025,9,8,427.32,468.59,0.2,3748.71,330.15,2025-09-01
729,Nord,Consommateur,Furniture,Chairs,2023,1,9,183.62,241.43,0.0,2172.9,520.32,2023-01-01
730,Nord,Entreprise,Office Supplies,Paper,2024,8,4,358.93,466.22,0.0,1864.89,429.17,2024-08-01
731,Centre,Corporate,Technology,Phones,2022,12,2,115.64,132.95,0.1,265.89,34.61,2022-12-01
732,Centre,Corporate,Office Supplies,Binders,2025,2,7,185.92,219.78,0.15,1538.45,237.01,2025-02-01
733,Sud,Consommateur,Furniture,Tables,2023,6,2,187.33,227.21,0.1,454.41,79.75,2023-06-01
734,Nord,Consommateur,Office Supplies,Storage,2024,10,3,364.84,468.38,0.0,1405.14,310.62,2024-10-01
735,Centre,Corporate,Technology,Copiers,2022,8,2,379.54,416.59,0.2,833.19,74.11,2022-08-01
736,Centre,Entreprise,Technology,Accessories,2024,9,6,167.1,186.38,0.2,1118.25,115.65,2024-09-01
737,Nord,Entreprise,Furniture,Bookcases,2022,9,9,276.67,319.13,0.15,2872.21,382.18,2022-09-01
738,Sud,Corporate,Office Supplies,Paper,2023,5,5,227.91,287.92,0.05,1439.61,300.06,2023-05-01
739,Centre,Consommateur,Furniture,Tables,2025,6,9,312.29,380.59,0.1,3425.31,614.7,2025-06-01
740,Est,Entreprise,Technology,Accessories,2024,11,7,201.12,229.37,0.15,1605.61,197.77,2024-11-01
741,Nord,Corporate,Office Supplies,Storage,2025,1,1,321.53,416.77,0.0,416.77,95.24,2025-01-01
742,Sud,Corporate,Furniture,Chairs,2023,6,7,406.63,440.78,0.2,3085.45,239.04,2023-06-01
743,Centre,Entreprise,Furniture,Chairs,2023,5,8,223.42,285.28,0.0,2282.26,494.9,2023-05-01
744,Sud,Consommateur,Furniture,Chairs,2025,3,6,464.34,517.15,0.2,3102.9,316.86,2025-03-01
745,Centre,Corporate,Office Supplies,Binders,2025,5,6,124.31,159.21,0.05,955.28,209.42,2025-05-01
